name;round;trial;ArmPos;BodyPos;DOF;ballistic;timestamp;event;TriggerValue;ControllerPos.X;ControllerPos.Y;ControllerPos.Z;ControllerRot.X;ControllerRot.Y;ControllerRot.Z;TargetID;TargetPos.X;TargetPos.Y;TargetPos.Z;PointerPos.X;PointerPos.Y
Marco;2;6;angelegt;sitzend;6;False;1547636251299;None;0;0.174515;0.7872832;0.4161109;345.5803;351.5236;10.21062;1;-0.935;2.78;8;-0.9549736;2.757513;
Marco;2;6;angelegt;sitzend;6;False;1547636251311;None;0;0.174497;0.7872501;0.4161425;345.5808;351.5187;10.21066;1;-0.935;2.78;8;-0.9556435;2.757415;
Marco;2;6;angelegt;sitzend;6;False;1547636251321;None;0;0.174611;0.7873792;0.4161571;345.558;351.5685;10.1858;1;-0.935;2.78;8;-0.9487873;2.760537;
Marco;2;6;angelegt;sitzend;6;False;1547636251333;None;0;0.1748416;0.7874604;0.4161904;345.5362;351.6609;10.10951;1;-0.935;2.78;8;-0.9360752;2.763254;
Marco;2;6;angelegt;sitzend;6;False;1547636251344;None;0;0.1752033;0.787541;0.4162904;345.5069;351.778;10.01407;1;-0.935;2.78;8;-0.9198734;2.766904;
Marco;2;6;angelegt;sitzend;6;False;1547636251354;None;0;0.1755682;0.7875519;0.4163961;345.4841;351.8866;10.01328;1;-0.935;2.78;8;-0.9048299;2.769594;
Marco;2;6;angelegt;sitzend;6;False;1547636251366;None;0;0.1758522;0.78766;0.416443;345.4394;351.9653;10.05799;1;-0.935;2.78;8;-0.8939195;2.775676;
Marco;2;6;angelegt;sitzend;6;False;1547636251377;None;0;0.1760367;0.7877378;0.4164245;345.3967;352.0027;10.16675;1;-0.935;2.78;8;-0.8887035;2.781669;
Marco;2;6;angelegt;sitzend;6;False;1547636251388;None;0;0.1760507;0.7877315;0.4164191;345.3628;351.9718;10.26679;1;-0.935;2.78;8;-0.892858;2.786657;
Marco;2;6;angelegt;sitzend;6;False;1547636251399;None;0;0.1759717;0.7876874;0.4163812;345.364;351.911;10.34372;1;-0.935;2.78;8;-0.9011387;2.78675;
Marco;2;6;angelegt;sitzend;6;False;1547636251411;None;0;0.175862;0.7875972;0.4163789;345.4032;351.8569;10.3637;1;-0.935;2.78;8;-0.9085559;2.781332;
Marco;2;6;angelegt;sitzend;6;False;1547636251422;None;0;0.1757176;0.7875404;0.4163032;345.4483;351.8253;10.33136;1;-0.935;2.78;8;-0.9129676;2.77501;
Marco;2;6;angelegt;sitzend;6;False;1547636251433;None;0;0.1758037;0.7875004;0.4162853;345.4695;351.8246;10.26898;1;-0.935;2.78;8;-0.9129895;2.771956;
Marco;2;6;angelegt;sitzend;6;False;1547636251444;None;0;0.1759042;0.7871721;0.4162015;345.4959;351.8488;10.17719;1;-0.935;2.78;8;-0.9096296;2.767772;
Marco;2;6;angelegt;sitzend;6;False;1547636251455;None;0;0.1757876;0.7871187;0.4162922;345.5068;351.8709;10.1779;1;-0.935;2.78;8;-0.9067439;2.766024;
Marco;2;6;angelegt;sitzend;6;False;1547636251466;None;0;0.1756552;0.7869954;0.4161607;345.4743;351.9037;10.19044;1;-0.935;2.78;8;-0.9024718;2.770408;
Marco;2;6;angelegt;sitzend;6;False;1547636251478;None;0;0.1758174;0.7869472;0.4159771;345.4465;351.9328;10.1932;1;-0.935;2.78;8;-0.898415;2.774236;
Marco;2;6;angelegt;sitzend;6;False;1547636251488;None;0;0.1758469;0.7869843;0.4159029;345.3919;351.9313;10.30332;1;-0.935;2.78;8;-0.8985986;2.782085;
Marco;2;6;angelegt;sitzend;6;False;1547636251499;None;0;0.175784;0.7870101;0.4158721;345.3712;351.8933;10.41896;1;-0.935;2.78;8;-0.9037919;2.785255;
Marco;2;6;angelegt;sitzend;6;False;1547636251511;None;0;0.1757144;0.7869655;0.4158823;345.3792;351.8733;10.49815;1;-0.935;2.78;8;-0.9065608;2.784179;
Marco;2;6;angelegt;sitzend;6;False;1547636251522;None;0;0.1755474;0.7869679;0.4157873;345.398;351.8239;10.49093;1;-0.935;2.78;8;-0.9134007;2.781766;
Marco;2;6;angelegt;sitzend;6;False;1547636251533;None;0;0.175523;0.7868871;0.4157537;345.4324;351.7983;10.37145;1;-0.935;2.78;8;-0.9168879;2.776909;
Marco;2;6;angelegt;sitzend;6;False;1547636251544;None;0.01176471;0.1754093;0.7867069;0.4157687;345.5003;351.7603;10.30138;1;-0.935;2.78;8;-0.9221338;2.767235;
Marco;2;6;angelegt;sitzend;6;False;1547636251554;None;0.03921569;0.1753166;0.7865122;0.4157698;345.5581;351.7263;10.22378;1;-0.935;2.78;8;-0.9268186;2.758965;
Marco;2;6;angelegt;sitzend;6;False;1547636251566;Released;0.1568628;0.1752886;0.7863697;0.4157091;345.5828;351.7332;10.22208;1;-0.935;2.78;8;-0.9259281;2.755287;
Marco;2;6;angelegt;sitzend;6;False;1547636251577;TriggerPressedFirst;0.2705882;0.1753534;0.7862286;0.4157;345.6021;351.7795;10.26233;1;-0.935;2.78;8;-0.9196092;2.752167;
Marco;2;6;angelegt;sitzend;6;False;1547636251588;TriggerPressed;0.6627451;0.1755214;0.7861792;0.4154643;345.6335;351.8596;10.36583;1;-0.935;2.78;8;-0.9086555;2.747316;
Marco;2;6;angelegt;sitzend;6;False;1547636251600;TriggerPressed;0.9294118;0.1753376;0.7857029;0.4155048;345.8382;351.7918;10.62076;1;-0.935;2.78;8;-0.917992;2.718028;
Marco;2;6;angelegt;sitzend;6;False;1547636251610;ClickedFirst;1;0.1749611;0.7860923;0.4151927;345.6914;351.7083;10.71771;1;-0.935;2.78;8;-0.9296867;2.739794;
Marco;2;6;angelegt;sitzend;6;False;1547636251621;Clicked;1;0.1745725;0.7859954;0.415258;345.7403;351.5882;10.77303;1;-0.935;2.78;8;-0.9462962;2.733323;
Marco;2;6;angelegt;sitzend;6;False;1547636251632;Clicked;1;0.1743275;0.7859737;0.4152838;345.8599;351.4684;10.7814;1;-0.935;2.78;8;-0.9627476;2.716879;
Marco;2;6;angelegt;sitzend;6;False;1547636251644;Clicked;1;0.1740394;0.7859588;0.4151759;345.9313;351.3745;10.79381;1;-0.935;2.78;8;-0.9757469;2.707202;
Marco;2;6;angelegt;sitzend;6;False;1547636251655;Clicked;1;0.1737196;0.786019;0.4151071;345.9326;351.2673;10.77175;1;-0.935;2.78;8;-0.9905977;2.707652;
Marco;2;6;angelegt;sitzend;6;False;1547636251666;Clicked;1;0.1735734;0.7863584;0.4149718;345.8458;351.2047;10.72716;1;-0.935;2.78;8;-0.9992378;2.720701;
Marco;2;6;angelegt;sitzend;6;False;1547636251677;Clicked;1;0.1733028;0.7864152;0.414896;345.7619;351.1648;10.74605;1;-0.935;2.78;8;-1.004926;2.732939;
Marco;2;6;angelegt;sitzend;6;False;1547636251688;Clicked;1;0.1732613;0.7866654;0.4148556;345.6378;351.1415;10.80996;1;-0.935;2.78;8;-1.008128;2.751011;
Marco;2;6;angelegt;sitzend;6;False;1547636251700;Clicked;1;0.1731935;0.7870113;0.414782;345.5475;351.0969;10.8845;1;-0.935;2.78;8;-1.014253;2.764505;
Marco;2;6;angelegt;sitzend;6;False;1547636251710;Clicked;1;0.173191;0.7870858;0.4148142;345.5538;351.0957;11.01368;1;-0.935;2.78;8;-1.014422;2.763685;
Marco;2;6;angelegt;sitzend;6;False;1547636251722;Clicked;1;0.1733073;0.7872187;0.4148378;345.5749;351.1335;11.12311;1;-0.935;2.78;8;-1.009179;2.760592;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636254876;None;0.8392158;0.1270857;1.015983;0.8892241;359.7724;359.7439;10.57235;0;-2.8;2.78;8;0.09532085;1.044211;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636254887;TriggerPressedFirst;0.3921569;0.1270753;1.016052;0.8891603;359.7655;359.6876;10.61923;0;-2.8;2.78;8;0.08832654;1.04514;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636254898;Released;0.3019608;0.127122;1.015996;0.8891089;359.867;359.6359;10.60463;0;-2.8;2.78;8;0.08196329;1.032494;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636254909;TriggerPressedFirst;0.1607843;0.127152;1.015931;0.8890061;359.9923;359.6034;10.58154;0;-2.8;2.78;8;0.07796854;1.016886;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636254921;TriggerPressed;0.1098039;0.1270204;1.015426;0.8891252;0.255316;359.5769;10.54711;0;-2.8;2.78;8;0.07454622;0.9837604;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636254931;None;0.05490196;0.1271223;1.015392;0.8891058;0.3694025;359.5733;10.46426;0;-2.8;2.78;8;0.07419771;0.9695762;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636254942;None;0.04705883;0.1270409;1.015196;0.8892236;0.3842082;359.5961;10.3181;0;-2.8;2.78;8;0.07695197;0.9675445;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636254953;None;0.03921569;0.1269588;1.015235;0.8893344;0.3582318;359.5545;10.29257;0;-2.8;2.78;8;0.07171156;0.9708061;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636254964;None;0.02352941;0.1264774;1.015741;0.8892174;0.2314227;359.2972;10.50615;0;-2.8;2.78;8;0.03931115;0.9870381;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636254976;None;0.01568628;0.1260375;1.016091;0.8891413;0.1651995;359.1157;10.60622;0;-2.8;2.78;8;0.0163549;0.9956;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636254986;None;0.01176471;0.12538;1.016598;0.8890535;0.1000436;358.9247;10.63065;0;-2.8;2.78;8;-0.007993937;1.004188;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636254999;None;0;0.1252317;1.016825;0.8889984;0.03474714;358.8516;10.58463;0;-2.8;2.78;8;-0.01721591;1.012515;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255009;None;0;0.1252017;1.017015;0.888993;0.002834022;358.8771;10.59691;0;-2.8;2.78;8;-0.01408339;1.016663;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255020;None;0;0.1250749;1.017018;0.8891135;0.01224526;358.9104;10.60177;0;-2.8;2.78;8;-0.01007408;1.015499;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255030;None;0;0.1248759;1.016969;0.8891138;0.0135888;358.9155;10.67512;0;-2.8;2.78;8;-0.0096457;1.015284;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255041;None;0;0.1247827;1.01659;0.889101;0.03667009;358.9445;10.93927;0;-2.8;2.78;8;-0.006132469;1.012041;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255054;None;0;0.1245888;1.016293;0.8892356;0.09059959;358.9363;11.23825;0;-2.8;2.78;8;-0.007342562;1.005055;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255064;None;0;0.1242126;1.01623;0.8891908;0.1311473;358.8582;11.70977;0;-2.8;2.78;8;-0.01740731;0.9999622;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255075;None;0;0.1236745;1.01647;0.8890871;0.09895029;358.7663;12.06747;0;-2.8;2.78;8;-0.02935268;1.004195;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255086;None;0;0.1226286;1.016803;0.889045;359.9811;358.5813;12.34838;0;-2.8;2.78;8;-0.0533621;1.019141;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255097;None;0;0.1213433;1.017625;0.888787;359.8105;358.2633;12.34001;0;-2.8;2.78;8;-0.09411533;1.041146;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255109;None;0;0.1198821;1.018554;0.8884917;359.6827;357.9672;12.26986;0;-2.8;2.78;8;-0.1323529;1.057934;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255119;None;0;0.1174406;1.019644;0.8879685;359.5071;357.6027;12.1729;0;-2.8;2.78;8;-0.1801013;1.080835;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255130;None;0;0.1147733;1.020449;0.8874838;359.4315;357.304;12.30715;0;-2.8;2.78;8;-0.2199074;1.091045;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255141;None;0;0.1123298;1.021579;0.8869836;359.3373;357.0216;12.45524;0;-2.8;2.78;8;-0.2574959;1.103902;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255153;None;0;0.1093866;1.022748;0.886269;359.2271;356.6955;12.69942;0;-2.8;2.78;8;-0.3010621;1.118816;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255164;None;0;0.1056358;1.024148;0.8855009;359.161;356.2338;12.99583;0;-2.8;2.78;8;-0.3623646;1.128484;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255175;None;0;0.1012663;1.025988;0.8846445;359.0259;355.6024;13.27088;0;-2.8;2.78;8;-0.4455407;1.147236;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255186;None;0;0.09652388;1.027977;0.8834505;358.8571;354.9086;13.51533;0;-2.8;2.78;8;-0.5370843;1.170419;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255198;None;0;0.09143114;1.0303;0.8824044;358.7461;354.2159;13.72893;0;-2.8;2.78;8;-0.6290423;1.186784;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255208;None;0;0.08662653;1.032712;0.8812721;358.6172;353.6053;13.85912;0;-2.8;2.78;8;-0.7106407;1.205509;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255220;None;0;0.08106506;1.035824;0.8799984;358.35;352.9723;13.87198;0;-2.8;2.78;8;-0.796042;1.242327;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255231;None;0;0.07557333;1.038566;0.8788379;358.1588;352.4265;14.06431;0;-2.8;2.78;8;-0.8705786;1.269343;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255242;None;0;0.07021534;1.041813;0.8775553;357.9703;352.0173;14.4734;0;-2.8;2.78;8;-0.927884;1.296519;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255253;None;0;0.06466198;1.045262;0.8763152;357.7112;351.6378;14.94513;0;-2.8;2.78;8;-0.9817295;1.332849;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255266;None;0;0.0592041;1.049221;0.8749526;357.3848;351.2751;15.30261;0;-2.8;2.78;8;-1.033479;1.378235;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255276;None;0;0.05350757;1.053059;0.8733217;357.101;350.8428;15.62578;0;-2.8;2.78;8;-1.094488;1.418361;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255287;None;0;0.04732156;1.057583;0.8717353;356.7492;350.3918;15.78465;0;-2.8;2.78;8;-1.158545;1.467921;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255298;None;0;0.04140532;1.061883;0.8700767;356.3988;349.9214;15.98564;0;-2.8;2.78;8;-1.224993;1.517327;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255309;None;0;0.0351876;1.066522;0.8681798;356.0294;349.4164;16.32857;0;-2.8;2.78;8;-1.29645;1.56977;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255320;None;0;0.02899981;1.070917;0.8664087;355.6911;348.9273;16.64101;0;-2.8;2.78;8;-1.366046;1.618221;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255332;None;0;0.02256644;1.075494;0.8644401;355.3934;348.4041;16.81448;0;-2.8;2.78;8;-1.440591;1.662007;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255342;None;0;0.01644027;1.080155;0.8621343;355.1658;347.8401;16.77183;0;-2.8;2.78;8;-1.520521;1.697253;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255354;None;0;0.01046467;1.084852;0.8599845;354.9471;347.3599;16.67552;0;-2.8;2.78;8;-1.589647;1.731398;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255365;None;0;0.004769683;1.089474;0.8579786;354.6818;346.9807;16.68047;0;-2.8;2.78;8;-1.645476;1.771374;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255376;None;0;-0.0007019043;1.094261;0.8555757;354.3635;346.5138;16.77979;0;-2.8;2.78;8;-1.712904;1.818856;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255387;None;0;-0.006133437;1.098672;0.8535719;353.9612;345.9766;17.10412;0;-2.8;2.78;8;-1.789785;1.877366;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255399;None;0;-0.01137424;1.103149;0.8513534;353.5897;345.4401;17.47264;0;-2.8;2.78;8;-1.86682;1.932365;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255408;None;0;-0.01639414;1.108046;0.8490559;353.2507;344.9441;17.5736;0;-2.8;2.78;8;-1.938621;1.983797;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255419;None;0;-0.02068722;1.111977;0.8471526;352.9462;344.648;17.54326;0;-2.8;2.78;8;-1.983088;2.029166;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255431;None;0;-0.02506912;1.116155;0.8451118;352.5908;344.2476;17.5296;0;-2.8;2.78;8;-2.041867;2.082216;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255441;None;0;-0.02943528;1.120466;0.8427367;352.2887;343.661;17.63437;0;-2.8;2.78;8;-2.126188;2.129684;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255453;None;0;-0.03358901;1.124193;0.8405644;351.8456;343.0975;17.8676;0;-2.8;2.78;8;-2.207613;2.195639;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255464;None;0;-0.03757763;1.127614;0.8385462;351.5627;342.5369;18.03223;0;-2.8;2.78;8;-2.288937;2.240438;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255475;None;0;-0.04135847;1.131353;0.836584;351.3607;342.0076;18.06463;0;-2.8;2.78;8;-2.366215;2.274901;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255486;None;0;-0.04446971;1.134106;0.8349248;351.2064;341.6842;18.10718;0;-2.8;2.78;8;-2.414634;2.300839;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255497;None;0;-0.04716384;1.136701;0.8334495;351.124;341.4165;18.16063;0;-2.8;2.78;8;-2.454994;2.316613;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255509;None;0;-0.05001855;1.139375;0.8319228;351.0111;341.0808;18.30545;0;-2.8;2.78;8;-2.505173;2.337184;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255519;None;0;-0.05227423;1.141267;0.8306097;350.8634;340.7406;18.48756;0;-2.8;2.78;8;-2.555509;2.361821;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255532;None;0;-0.05458784;1.143671;0.8293186;350.6185;340.3747;18.58414;0;-2.8;2.78;8;-2.609742;2.400579;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255542;None;0;-0.05673289;1.146546;0.8279691;350.3014;340.0847;18.60887;0;-2.8;2.78;8;-2.65332;2.449357;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255553;None;0;-0.05866969;1.14922;0.8268015;349.8543;339.7805;18.67535;0;-2.8;2.78;8;-2.698831;2.516206;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255564;None;0;-0.06032836;1.152011;0.8255169;349.4472;339.4786;18.83808;0;-2.8;2.78;8;-2.743943;2.578134;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255575;None;0;-0.0618881;1.155006;0.8243252;349.1023;339.2612;18.91433;0;-2.8;2.78;8;-2.777005;2.631213;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255586;None;0;-0.06289124;1.157236;0.8235779;348.8256;339.1791;18.81182;0;-2.8;2.78;8;-2.790057;2.672861;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255598;None;0;-0.06359422;1.159301;0.8229196;348.5416;339.2096;18.59075;0;-2.8;2.78;8;-2.786639;2.714311;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255609;None;0;-0.06417584;1.16135;0.8222446;348.2903;339.2943;18.44459;0;-2.8;2.78;8;-2.775353;2.750683;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255619;None;0;-0.06500602;1.162417;0.8218148;348.2371;339.3028;18.64883;0;-2.8;2.78;8;-2.775126;2.759179;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255631;None;0;-0.06578946;1.163548;0.8211881;348.2462;339.1661;19.09161;0;-2.8;2.78;8;-2.795728;2.760622;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255641;None;0;-0.06678867;1.165007;0.820348;348.1465;338.9807;19.36525;0;-2.8;2.78;8;-2.823656;2.778213;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255653;None;0;-0.06787741;1.166074;0.8196642;348.0638;338.6932;19.51083;0;-2.8;2.78;8;-2.86641;2.794179;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255664;None;0;-0.06848252;1.167322;0.81915;347.9692;338.5612;19.35093;0;-2.8;2.78;8;-2.886266;2.810301;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255676;None;0;-0.0688864;1.168675;0.8185056;347.846;338.5565;19.17687;0;-2.8;2.78;8;-2.887614;2.829201;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255687;None;0;-0.06873429;1.169546;0.8185787;347.7622;338.8372;18.87486;0;-2.8;2.78;8;-2.846922;2.838664;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255699;None;0;-0.0688374;1.17047;0.8184673;347.6989;339.019;18.84507;0;-2.8;2.78;8;-2.820918;2.846464;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255709;None;0;-0.06901658;1.171263;0.8183997;347.6697;339.1742;18.98615;0;-2.8;2.78;8;-2.798845;2.849647;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255720;None;0;-0.06926787;1.171833;0.818441;347.5594;339.2673;19.29904;0;-2.8;2.78;8;-2.785739;2.864663;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255731;None;0;-0.06940556;1.173016;0.8181851;347.3281;339.2936;19.49178;0;-2.8;2.78;8;-2.782214;2.898117;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255742;None;0;-0.07000935;1.174224;0.8177406;347.0785;339.166;19.70055;0;-2.8;2.78;8;-2.801274;2.936077;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255753;None;0.01568628;-0.07079625;1.175244;0.8172584;346.8887;339.0025;19.83951;0;-2.8;2.78;8;-2.825707;2.965954;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255764;None;0.02352941;-0.07153201;1.17569;0.816849;347.0193;338.8623;19.6849;0;-2.8;2.78;8;-2.846781;2.949706;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255776;None;0.0627451;-0.07207906;1.176066;0.8165456;347.1666;338.8218;19.25385;0;-2.8;2.78;8;-2.853281;2.92982;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255787;TriggerPressedFirst;0.1529412;-0.07266617;1.176065;0.8164725;347.2945;338.7885;18.78832;0;-2.8;2.78;8;-2.858684;2.912164;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255798;Released;0.2235294;-0.0732038;1.175865;0.8164277;347.5026;338.8118;18.46961;0;-2.8;2.78;8;-2.855887;2.882338;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255809;TriggerPressedFirst;0.3372549;-0.07373655;1.175936;0.8161627;347.5259;338.8024;18.47116;0;-2.8;2.78;8;-2.857881;2.879296;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255819;TriggerPressed;0.5058824;-0.07418621;1.176093;0.8158147;347.1318;338.7267;19.15862;0;-2.8;2.78;8;-2.869382;2.93607;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255830;TriggerPressed;0.7686275;-0.07479072;1.176632;0.8152814;346.8063;338.5533;19.71751;0;-2.8;2.78;8;-2.895241;2.984997;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255841;ClickedFirst;1;-0.07544029;1.177098;0.8148634;346.5686;338.2798;20.34946;0;-2.8;2.78;8;-2.935702;3.022852;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255852;Clicked;1;-0.07604229;1.177379;0.8148092;346.5118;338.2608;20.54552;0;-2.8;2.78;8;-2.939074;3.031496;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255864;Clicked;1;-0.07558584;1.176935;0.8153145;346.7999;338.711;20.2267;0;-2.8;2.78;8;-2.873241;2.984257;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255876;Clicked;1;-0.07556307;1.176686;0.8156523;346.9553;338.9759;19.96039;0;-2.8;2.78;8;-2.834926;2.9587;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255886;Clicked;1;-0.075526;1.175989;0.8159981;347.0955;339.1757;19.62808;0;-2.8;2.78;8;-2.806057;2.93575;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255897;Clicked;1;-0.07580352;1.175867;0.8160686;347.1389;339.1316;19.62636;0;-2.8;2.78;8;-2.812635;2.930006;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255909;Clicked;1;-0.07650268;1.17553;0.8160124;347.1553;339.0308;19.66159;0;-2.8;2.78;8;-2.827828;2.928537;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255919;Clicked;1;-0.07689595;1.175214;0.8161929;347.2069;339.0508;19.61981;0;-2.8;2.78;8;-2.825283;2.920671;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255930;Clicked;1;-0.0768863;1.175186;0.8164291;347.2921;339.1249;19.52814;0;-2.8;2.78;8;-2.814536;2.907714;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255942;Clicked;1;-0.07686841;1.175098;0.8167304;347.3949;339.3274;19.48864;0;-2.8;2.78;8;-2.785391;2.890769;
Marco;3;1;ausgestreckt;sitzend;6;True;1547636255953;Clicked;1;-0.0766871;1.175139;0.8170152;347.3704;339.556;19.36895;0;-2.8;2.78;8;-2.752438;2.891615;
Marco;3;2;ausgestreckt;sitzend;6;False;1547636256109;None;0;-0.0770427;1.174124;0.8177888;347.6912;339.1446;19.84384;0;-2.8;2.78;8;-2.811359;2.849957;
Marco;3;2;ausgestreckt;sitzend;6;False;1547636256121;None;0;-0.0771395;1.173865;0.8177289;347.8264;339.0975;19.78924;0;-2.8;2.78;8;-2.81823;2.831264;
Marco;3;2;ausgestreckt;sitzend;6;False;1547636256131;None;0;-0.07706261;1.173577;0.8177789;347.9315;339.1074;19.66928;0;-2.8;2.78;8;-2.816709;2.816114;
Marco;3;2;ausgestreckt;sitzend;6;False;1547636256141;None;0;-0.0767082;1.173286;0.8180618;348.0082;339.2925;19.56174;0;-2.8;2.78;8;-2.789722;2.802997;
Marco;3;2;ausgestreckt;sitzend;6;False;1547636256153;None;0;-0.07651031;1.17288;0.8185672;348.0494;339.3891;19.64553;0;-2.8;2.78;8;-2.775507;2.795685;
Marco;3;2;ausgestreckt;sitzend;6;False;1547636256164;None;0;-0.07587183;1.172833;0.8187169;348.0178;339.4643;19.9091;0;-2.8;2.78;8;-2.764069;2.799217;
Marco;3;2;ausgestreckt;sitzend;6;False;1547636256175;None;0;-0.07562423;1.172611;0.8186384;348.0189;339.4641;20.18599;0;-2.8;2.78;8;-2.763875;2.798868;
Marco;3;2;ausgestreckt;sitzend;6;False;1547636256185;None;0;-0.07551408;1.172015;0.8188517;348.0728;339.44;20.36122;0;-2.8;2.78;8;-2.76713;2.790948;
Marco;3;2;ausgestreckt;sitzend;6;False;1547636256196;None;0;-0.07524645;1.171629;0.8189682;348.1528;339.4153;20.43682;0;-2.8;2.78;8;-2.770357;2.779618;
